"imdbId","title","releaseYear","releaseDate","genre","writers","actors","directors","sequel","hitFlop"
"tt2905838","Bang Bang","2014","02 Oct 2014","Action | Adventure | Comedy","Sujoy Ghosh (screenplay) | Suresh Nair (screenplay) | Patrick O'Neill (original story) | Abbas Tyrewala (dialogue)","Hrithik Roshan | Katrina Kaif | Pavan Malhotra | Danny Denzongpa","Siddharth Anand","0","5"
"tt2907156","Paranthe Wali Gali","2014","17 Jan 2014","Drama | Romance","Sachin Gupta","Mohinder Gujral | Yuvraj Haral | Vijayant Kohli | Neha Pawar","Sachin Gupta","0","1"
"tt2912578","Ankur Arora Murder Case","2013","14 Jun 2013","Drama | Thriller","Vikram Bhatt | Shagufta Rafique (dialogue)","Tisca Chopra | Paoli Dam | Arjun Mathur | Kay Kay Menon","Sohail Tatari","0","1"
"tt2929840","Zindagi 50 50","2013","24 May 2013","Drama","Bunty Rathore (dialogue) | Rajiv S. Ruia (story) | Rajiv S. Ruia | S. Sachinder (screenplay)","Swati Aggarwal | Arya Babbar | Kurush Deboo | Adi Irani","Rajiv S. Ruia","0","1"
"tt2941856","Enemmy","2013","21 Jun 2013","Action | Crime | Drama","Dileep Shukla (dialogue) | Ashu Trikha (script) | Ashu Trikha","Mimoh Chakraborty | Mithun Chakraborty | Yuvika Chaudhry | Zakir Hussain","Ashu Trikha","0","1"
"tt2946506","It's Rocking: Dard-E-Disco","2012","09 Nov 2012","Comedy","N/A","Asrani | Arun Bakshi | Dinesh Hingoo | Preeti Jain","Ashok Tyagi","0","1"
"tt2951576","One by Two","2014","31 Jan 2014","Comedy | Drama | Romance","Devika Bhagat (dialogue) | Devika Bhagat (story) | Manoj Tapadia (dialogue)","Abhay Deol | Preeti Desai | Lillete Dubey | Rati Agnihotri","Devika Bhagat","0","1"
"tt2976172","Sixteen","2013","12 Jul 2013","Drama | Romance | Thriller","Raj Purohit | Pawan Sony","Wamiqa Gabbi | Izabelle Liete | Mehak Manwani | Highphill Mathew","Raj Purohit","0","1"
"tt2976176","Lakshmi","2014","21 Mar 2014","Drama","Nagesh Kukunoor","Vibha Chhibber | Ram Kapoor | Satish Kaushik | Gulfam Khan","Nagesh Kukunoor","0","1"
"tt2978626","Entertainment","2014","08 Aug 2014","Comedy","Farhad (screenplay) | Sajid (screenplay) | K. Subhash (story)","Akshay Kumar | Tamannaah Bhatia | Johnny Lever | Prakash Raj","Farhad | Sajid","0","2"
"tt2980794","Highway","2014","21 Feb 2014","Drama | Romance","Imtiaz Ali","Alia Bhatt | Randeep Hooda | Durgesh Kumar | Arjun Malhotra","Imtiaz Ali","0","3"
"tt2988272","Shuddh Desi Romance","2013","06 Sep 2013","Comedy | Drama | Romance","Jaideep Sahni","Sushant Singh Rajput | Parineeti Chopra | Vaani Kapoor | Rishi Kapoor","Maneesh Sharma","0","6"
"tt2998196","Kuku Mathur Ki Jhand Ho Gayi","2014","30 May 2014","Comedy | Romance","N/A","Siddharth Gupta | Simran Kaur Mundi | Pallavi Batra | Roopa Ganguly","Aman Sachdeva","0","1"
"tt3001638","Mary Kom","2014","05 Sep 2014","Biography | Drama | Sport","Saiwyn Qadras (story) | Ramendra Vasishth (dialogue) | Karan Singh Rathore (dialogue)","Priyanka Chopra | Zachary Coffin | Darshan Kumaar | Darshan Kumar","Omung Kumar","0","5"
"tt3005850","Sooper Se Ooper","2013","25 Oct 2013","Comedy","Shekhar Ghosh","Tinnu Anand | Mahesh Balraj | Mithilesh Chaturvedi | Vir Das","Shekhar Ghosh","0","1"
"tt3017412","Happy Ending","2014","21 Nov 2014","Comedy | Romance","Raj Nidimoru (story) | Krishna D.K. (story) | Sita Menon (story) | Raj Nidimoru (screenplay) | Krishna D.K. (screenplay) | Sita Menon (screenplay) | Hussain Dalal (dialogue)","Saif Ali Khan | Ileana | Kalki Koechlin | Ranvir Shorey","Krishna D.K. | Raj Nidimoru","0","1"
"tt3021244","Chaarfutiya Chhokare","2014","26 Sep 2014","Drama | Thriller","Manish Harishankar","Soha Ali Khan | Zakir Hussain | Seema Biswas | Mukesh Tiwari","Manish Harishankar","0","1"
"tt3031896","Lakeer ka Fakeer","2013","14 Jun 2013","Crime","N/A","Vicky Ahuja | Ajaz Khan | Maarisha | Javed Rizvi","Zubair Khan","0","1"
"tt3036740","Humshakals","2014","20 Jun 2014","Comedy","Sajid Khan (story) | Robin Bhatt (screenplay) | Sajid Khan (screenplay) | Akarsh Khurana (screenplay) | Adhir Bhatt (additional dialogue)","Saif Ali Khan | Ritesh Deshmukh | Ram Kapoor | Bipasha Basu","Sajid Khan","0","2"
"tt3038772","Kaanchi","2014","25 Apr 2014","Drama | Musical | Romance","Subhash Ghai","Kartik Tiwari | Mishti | Rishi Kapoor | Mithun Chakraborty","Subhash Ghai","0","1"
"tt3044882","Nasha","2013","26 Jul 2013","Drama | Romance | Thriller","Ajit Rajpal","Ranbir Chakma | Nikhil Desai | Raj Kesaria | Rohan Khurana","Amit Saxena","0","2"
"tt3045946","Tara: The Journey of Love and Passion","2013","12 Jul 2013","Drama","N/A","Brijesh Kori | Sapna Choubisa | Shreechand Makhija | Rohit Raj","Kumar Raj","0","1"
"tt3056632","Manjunath","2014","09 May 2014","Drama","N/A","Anjori Alagh | Karan Ashar | Asif Basra | Seema Biswas","Sandeep A. Varma","0","1"
"tt3059106","Satya 2","2013","08 Nov 2013","Crime","Radhika Anand | Kary Arora (lyrics) | Meeraqh (Telugu Dialogue Writer)","Puneet Singh Ratn | Sharvanand | Anaika Soti | Mahesh Thakur","Ram Gopal Varma","1","1"
"tt3138602","Warning","2013","27 Sep 2013","Adventure | Thriller","Rajesh Chawla | Tejpal Singh Rawat","Santosh Barmola | Jitin Gulati | Manjari Phadnis | Suzana Rodrigues","Gurmeett Singh","0","1"
"tt3142232","Heropanti","2014","23 May 2014","Action | Romance","Sanjeev Dutta","Tiger Shroff | Kriti Sanon | Parth Akerkar | Anuradha Chandan","Sabir Khan","0","6"
"tt3142688","Finding Fanny","2014","12 Sep 2014","Comedy | Drama | Romance","Homi Adajania | Kersi Khambatta","Deepika Padukone | Arjun Kapoor | Naseeruddin Shah | Dimple Kapadia","Homi Adajania","0","2"
"tt3160450","Ooops a Desi","2013","23 Aug 2013","Thriller","C. Jenner Jose","BuAli Shah | Pragathi Yadhati | Adnan Khalid | C. Jenner Jose","C. Jenner Jose","0","1"
"tt3169676","Meinu Ek Ladki Chaahiye","2014","26 Sep 2014","Drama","Abhishek | Sekhar Kochgaven","Raghuvir Yadav | Zakir Hussain | Yatin Karyekar | Irfan Raza Khan","Abhishek Bindal","0","1"
"tt3169704","Raqt","2013","27 Sep 2013","Thriller","Adi Irani | Shiva Rindan | Ranjiv Verma","Shweta Bhardwaj | Gulshan Grover | Adi Irani | Farida Jalal","Adi Irani | Shiva Rindan","0","1"
"tt3173910","Hasee Toh Phasee","2014","07 Feb 2014","Comedy | Romance","Harshavardhan Kulkarni (story) | Harshavardhan Kulkarni (dialogue) | Anurag Kashyap (dialogue) | Purva Naresh (dialogue) | Vinil Matthew (dialogue)","Sidharth Malhotra | Parineeti Chopra | Adah Sharma | Manoj Joshi","Vinil Matthew","0","4"
"tt3177332","Horror Story","2013","02 May 2014","Horror","Mohan Azaad | Vikram Bhatt | Sukhmani Sadana (dialogue writer)","Aparna Bajpai | Ravish Desai | Karan Kundra | Nandini Vaid","Ayush Raina","0","2"
"tt3211088","Le Gaya Saddam","2012","02 Nov 2012","Comedy","N/A","Shahbaz Baweja | Umesh Gautam | Nandini Jumani | Ravindra Kale","Amjad Khan","0","1"
"tt3211170","Say Yes to Love","2012","16 Mar 2012","Romance","Marukh Mirza Beig","Nazia Hussain | Salim Khan | Aasad Mirza | Saira Mirza","Marukh Mirza Beig","0","1"
"tt3257168","Shorts","2013","12 Jul 2013","Drama","N/A","Satyakam Anand | Aparajit Bhattacharjee | Richa Chadda | Aditi Khanna","Neeraj Ghaywan | Siddharth Gupt | Rohit Pandey | Anirban Roy | Shlok Sharma","0","1"
"tt3260588","Bin Phere Free Me Tere","2013","03 May 2013","Comedy","Manoj Sharma","Ashrita Agarwal | Arsh Deol | Manoj Joshi | Hemant Pandey","Manoj Sharma","0","1"
"tt3290688","Revolver Rani","2014","25 Apr 2014","Action | Comedy | Crime","Sai Kabir","Kangana Ranaut | Vir Das | Zakir Hussain | Jami Jafry","Sai Kabir","0","2"
"tt3302962","Shaadi Ke Side Effects","2014","28 Feb 2014","Comedy | Romance","Saket Chaudhary (screenplay) | Saket Chaudhary (story) | Zeenat Lakhani (screenplay) | Zeenat Lakhani (story) | Arshad Sayed (dialogue) | Arshad Sayed (screenplay)","Farhan Akhtar | Vidya Balan | Vir Das | Ram Kapoor","Saket Chaudhary","1","2"
"tt3303416","Ya Rab","2014","07 Feb 2014","Drama","N/A","Indrapal Ahuja | Neha Baam | Vikram Dahiya | Rakesh Deewana","Hasnain Hyderabadwala","0","1"
"tt3309662","Jackpot","2013","13 Dec 2013","Comedy | Thriller","N/A","Naseeruddin Shah | Sunny Leone | Sachiin Joshi | Bharath Niwas","Kaizad Gustad","0","1"
"tt3309844","Titoo MBA","2014","21 Nov 2014","Comedy","Puja Ballutia (story) | Puja Ballutia (script)","Nishant Dahiya | Pragya Jaiswal","Vats Amit","0","1"
"tt3322420","Queen","2014","07 Mar 2014","Adventure | Comedy | Drama","Vikas Bahl (story) | Chaitally Parmar (story) | Parveez Sheikh (story) | Anvita Dutt (dialogue) | Kangana Ranaut (dialogue)","Kangana Ranaut | Rajkummar Rao | Lisa Haydon | Mish Boyko","Vikas Bahl","0","6"
"tt3324810","Chhota Bheem and the Throne of Bali","2013","03 May 2013","Animation","N/A","Rupa Bhimani | Vivaan Bhimani | Parignya Pandya Shah","Rajiv Chilaka","0","2"
"tt3334348","Heartless","2014","07 Feb 2014","Drama | Family | Romance","Nina Arora (screenplay) | Niranjan Iyengar (dialogue) | Arafat Mehmood (lyrics) | Seema Saini (lyrics) | Shekhar Suman (lyrics) | Shekhar Suman (story)","Adhyayan Suman | Ariana Ayam | Deepti Naval | Om Puri","Shekhar Suman","0","1"
"tt3357416","What the Fish","2013","13 Dec 2013","Adventure | Comedy | Drama","N/A","Manu Rishi Chadha | Naresh Gosain | Dimple Kapadia | Deepti Pujari","Gurmmeet Singh","0","1"
"tt3359290","Bobby Jasoos","2014","04 Jul 2014","Comedy | Drama | Thriller","Sanyukta Shaikh Chawla (screen play & dialogue by)","Vidya Balan | Ali Fazal | Mahima A | Abhishek C","Samar Shaikh","0","2"
"tt3362728","Ungli","2014","05 Dec 2014","Comedy | Drama | Thriller","Renzil D'Silva (story) | Milap Zaveri (dialogue)","Emraan Hashmi | Kangana Ranaut | Sanjay Dutt | Randeep Hooda","Renzil D'Silva","0","1"
"tt3369670","Children of War","2014","16 May 2014","Drama | History | War","Mrityunjay Devvrat | Asad Hussain","Farooq Shaikh | Victor Banerjee | Pavan Malhotra | Indraneil Sengupta","Mrityunjay Devvrat","0","1"
"tt3380264","Kill Dil","2014","14 Nov 2014","Action | Crime | Drama","Nitesh Tiwari (screenplay) | Shreyas Jain (screenplay) | Nikhil Mehrotra (screenplay)","Ranveer Singh | Ali Zafar | Parineeti Chopra | Govinda","Shaad Ali","0","2"
"tt3382148","Yaariyan","2014","10 Jan 2014","Drama | Romance","N/A","Himansh Kohli | Vivek Bhatnagar | Nicole Faria | Gulshan Grover","Divya Khosla","0","4"
"tt3390572","Haider","2014","02 Oct 2014","Crime | Drama | Romance","William Shakespeare (based on the play ""Hamlet"" by) | Basharat Peer (screenplay) | Vishal Bhardwaj (screenplay) | Vishal Bhardwaj (dialogue)","Tabu | Shahid Kapoor | Shraddha Kapoor | Kay Kay Menon","Vishal Bhardwaj","0","4"
"tt3398052","Daawat-e-Ishq","2014","19 Sep 2014","Comedy | Drama | Romance","Habib Faisal | Jyoti Kapoor","Aditya Roy Kapoor | Parineeti Chopra | Anupam Kher","Habib Faisal","0","2"
"tt3415692","Mahabharat","2013","25 Dec 2013","Animation | Action","Amaan Khan (screenplay) | Amjad Sheikh (dialogue)","Amitabh Bachchan | Ajay Devgn | Vidya Balan | Sunny Deol","Amaan Khan","0","1"
"tt3426144","Babloo Happy Hai","2014","07 Feb 2014","Comedy | Drama | Romance","Sanjay Chauhan | Deepak Venkatesha (additional screenplay & dialogue)","Sahil Anand | Parvin Dabas | Erica Fernandes | Preet Kamal","Nila Madhab Panda","0","1"
"tt3449320","Darr @ the Mall","2014","21 Feb 2014","Horror | Thriller","Agrim Joshi (screen play and dialogue) | Pawan Kripalani (screen play and dialogue) | Vinod Rawat (screen play and dialogue) | Abhimanyu Singh","Jimmy Shergill | Nushrat Bharucha | Arif Zakaria | Asif Basra","Pawan Kripalani","0","1"
"tt3465488","Karle Pyaar Karle","2014","17 Jan 2014","Action | Romance","Suneel Darshan","Shiv Darshan | Hasleen Kaur | Aham Sharma | Tanya Malik","Rajesh Pandey","0","1"
"tt3483596","O Teri","2014","28 Mar 2014","Comedy | Drama","Umesh Bist | Neeti Palta","Pulkit Samrat | Bilal Amrohi | Sarah-Jane Dias | Mandira Bedi","Umesh Bist","0","1"
"tt3483646","Bewakoofiyaan","2014","14 Mar 2014","Comedy | Drama | Romance","Habib Faisal","Ayushmann Khurrana | Sonam Kapoor | Rishi Kapoor | Swedha Singh","Nupur Asthana","0","2"
"tt3483712","Raja Natwarlal","2014","29 Aug 2014","Drama | Thriller","Parveez Sheikh (story) | Sanjay Masoom (dialogue)","Mohammed Zeeshan Ayyub | Tarun Dudeja | Emraan Hashmi | Narendra Jetley","Kunal Deshmukh","0","2"
"tt3495000","Mardaani","2014","22 Aug 2014","Action | Drama | Thriller","Gopi Puthran","Rani Mukerji | Tahir Raj Bhasin | Gautam Babbar | Probir Dutt","Pradeep Sarkar","0","4"
"tt3498050","Mokssh","2013","27 Dec 2013","Drama | Musical","Ajit P. Bhairavkar | Ajit P. Bhairavkar","Sanjiv Chopra | Chinmay Mandlekar | Suhas Sirsat | Sukhada Yash","Ajit P. Bhairavkar","0","1"
"tt3498078","Ebn-e-Batuta","2014","14 Apr 2014","Sci-Fi","Abhishek Bhola (dialogue) | Varun Middha (dialogue) | Varun Middha (screenplay) | Varun Middha (story)","Omkar Das Manikpuri | Rajeev Verma | Dev Gohar | Satya Khare","Varun Middha","0","1"
"tt3501994","Hawaa Hawaai","2014","09 May 2014","Drama | Family | Sport","Amole Gupte","Mahesh Balraj | Bugs Bhargava | Hardik Bothra | Makrand Deshpande","Amole Gupte","0","2"
"tt3514330","Youngistaan","2014","28 Mar 2014","Drama","Ramiz Ilham Khan (story) | Syed Ahmed Afzal (story) | Maitrey Bajpai (story)","Jacky Bhagnani | Neha Sharma | Farooq Shaikh | Boman Irani","Syed Ahmed Afzal","0","1"
"tt3524410","Yeh Hai Bakrapur","2014","09 May 2014","Comedy | Drama","Azad Alam (additional screenplay & dialogue) | Janaki Vishwanathan (screenplay) | Janaki Vishwanathan","Asif Basra | Anshuman Jha | Yoshika Verma | Amit Sial","Janaki Vishwanathan","0","1"
"tt3527144","The Dirty Relation","2013","14 Jun 2013","Thriller","N/A","Sanjay Chauhan | Jasleen Matharu | Kanwaljeet Matharu | Kesar Matharu","Kesar Matharu","0","1"
"tt3531604","Gang of Ghosts","2014","21 Mar 2014","Comedy | Drama","N/A","Sharman Joshi | Mahie Gill | Asrani | Parambrata Chatterjee","Satish Kaushik","0","1"
"tt3531852","Bhoothnath Returns","2014","11 Apr 2014","Comedy | Drama | Fantasy","Piyush Gupta | Shreyas Jain (additional script writer) | Nikhil Mehrotra (additional script writer) | Nitesh Tiwari","Amitabh Bachchan | Boman Irani | Parth Bhalerao | Sanjay Mishra","Nitesh Tiwari","1","3"
"tt3539966","Dishkiyaoon","2014","28 Mar 2014","Action | Thriller","Sanamjit Singh Talwar","Harman Baweja | Harsh Chhaya | Sunny Deol | Rajit Kapoor","Sanamjit Singh Talwar","0","1"
"tt3542028","Chal Bhaag","2014","13 Jun 2014","Comedy","Tarun Bajaj","Deepak Dobriyal | Keeya Khanna | Sanjay Mishra | Yashpal Sharma","Prakash Saini","0","1"
"tt3554418","Khoobsurat","2014","19 Sep 2014","Comedy | Romance","D.N. Mukherjee (original story) | Indira Bisht (screenplay) | Juhi Chaturvedi (dialogue)","Ashok Banthia | Rishabh Chaddha | Badrul Islam | Simran Jehani","Shashanka Ghosh","0","3"
"tt3565354","Karar: The Deal","2014","21 Feb 2014","Thriller","N/A","Jyoti Rana | Shashi Wadia | Tarun Arora | Mahek Chahal","Sabir","0","1"
"tt3585758","Kahin Hai Mera Pyar","2014","01 May 2014","Drama | Musical | Romance","Mahesh Vaijnath Doijode (story) | Mahesh Vaijnath Doijode | Mahesh Vaijnath Doijode","Gajendra Chouhan | Shroff Jackie | Sanjay Kapoor | Sonia Mann","Mahesh Vaijnath Doijode","0","1"
"tt3592020","Neighbours","2014","14 Mar 2014","Horror","Shyam Ramsay","Hritu | Sunny Singh | Gavie Chahal | Arbaaz Ali Khan","Shyam Ramsay","0","1"
"tt3617048","Angry Young Man","2014","11 Apr 2014","Action","N/A","Ajay Sinh Rathod | Prachi Sinha","Ramesh Rout","0","1"
"tt3619772","Hate Story 2","2014","18 Jul 2014","Drama | Romance | Thriller","Madhuri Banerjee (screenplay) | Girish Dhamija (dialogue)","Sushant Singh | Surveen Chawla | Jay Bhanushali | Siddharth Kher","Vishal Pandya","2","4"
"tt3619854","Creature","2014","12 Sep 2014","Horror | Sci-Fi","Vikram Bhatt (story) | Vikram Bhatt (screenplay) | Sukhmani Sadana (screenplay) | Girish Dhamija (dialogue)","Bipasha Basu | Imran Abbas | Mukul Dev | Deepraj Rana","Vikram Bhatt","0","2"
"tt3636776","Samrat & Co.","2014","25 Apr 2014","Mystery","N/A","Ramgopal Bajaj | Ajay Bhandari | Barkha Bisht | Priyanshu Chatterjee","Kaushik Ghatak","0","1"
"tt3640942","Koyelaanchal","2014","09 May 2014","Action | Drama","Vishal Vijay Kumar | Sanjay Masoom","Kannan Arunachalam | Vinod Khanna | Roopali Krishnarao | Sunil Shetty","Ashu Trikha","0","1"
"tt3645014","The Xpose","2014","16 May 2014","Thriller","Himesh Reshammiya (story) | Jainesh Ejardar (screenplay) | Himesh Reshammiya (screenplay) | Bunty Rathore (dialogue)","Himesh Reshammiya | Yo Yo Honey Singh | Irrfan Khan | Zoya Afroz","Anant Mahadevan","0","2"
"tt3672618","Dekh Tamasha Dekh","2014","18 Apr 2014","Comedy","Shafaat Khan","Satish Kaushik | Tanvi Azmi | Vinay Jain | Sharad Ponkshe","Feroz Abbas Khan","0","1"
"tt3678938","Humpty Sharma Ki Dulhania","2014","11 Jul 2014","Comedy | Drama | Romance","Shashank Khaitan","Varun Dhawan | Alia Bhatt | Sidharth Shukla | Ashutosh Rana","Shashank Khaitan","0","6"
"tt3681414","Purani Jeans","2014","02 May 2014","Drama","Tanushri Chattrji Bassu","Rati Agnihotri | Param Baidwaan | Kashika Chopra | Sammy Durrani","Tanushri Chattrji Bassu","0","1"
"tt3683702","Fugly","2014","13 Jun 2014","Drama | Thriller","Rahul Handa (story)","Jimmy Shergill | Mohit Marwah | Kiara Advani | Vijender Singh","Kabir Sadanand","0","2"
"tt3709344","CityLights","2014","30 May 2014","Drama | Thriller","Sean Ellis (original story) | Ritesh Shah (adapted by)","Rajkummar Rao | Mallhar Goenka | Manav Kaul | Patralekhaa","Hansal Mehta","0","2"
"tt3716142","Lekar Hum Deewana Dil","2014","04 Jul 2014","Comedy | Romance","Arif Ali","Armaan Jain | Deeksha Seth | Nikita Dutta | Rohini Hattangadi","Arif Ali","0","1"
"tt3720634","3 AM: A Paranormal Experience","2014","26 Sep 2014","Horror | Romance","Vishal Mahadkar (story) | Vishal Mahadkar | Sanjay Masoom (dialogue)","Salil Acharya | Kavin Dave | Anindita Nayar | Rannvijay Singh","Vishal Mahadkar","0","1"
"tt3748000","Bollywood Villa","2014","11 Jul 2014","Thriller","N/A","Sonam Arora | Arun Bakshi | Piyush Bhalodiya | Deepak Bhatia","Chandersen Singh","0","1"
"tt3794302","Pizza","2014","18 Jul 2014","Horror | Thriller","Akshay Akkineni (screenplay) | Karthik Subbaraj (story)","Akshay Oberoi | Parvathy Omanakuttan | Dipannita Sharma | Arunoday Singh","Akshay Akkineni","0","1"
"tt3814100","M.A.D: Mad About Dance","2014","22 Aug 2014","Drama | Musical","Saahil Prem","Saahil Prem | Amrit Maghera | Salah Benlemqawanssa | Akilesh Unnitan","Saahil Prem","0","1"
"tt3822600","Amit Sahni Ki List","2014","18 Jul 2014","Comedy | Romance","Rohit G. Banawlikar (screenplay) | Shiv Singh (screenplay)","Vir Das | Anindita Nayar | Natasha Rastogi | Kavi Shastri","Ajay Bhuyan","0","1"
"tt3847072","Ekkees Toppon Ki Salaami","2014","10 Oct 2014","Comedy","Rahil Qazi (screenplay) | Rahil Qazi (story) | Rahil Qazi","Anupam Kher | Neha Dhupia | Divyendu Sharma | Manu Rishi Chadha","Ravindra Gautam","0","1"
"tt3848888","The Shaukeens","2014","07 Nov 2014","Comedy","Sai Kabir | Tigmanshu Dhulia (dialogue) | Tigmanshu Dhulia (screenplay) | Tigmanshu Dhulia (story)","Akshay Kumar | Lisa Haydon | Rati Agnihotri | Cyrus Broacha","Abhishek Sharma","0","2"
"tt3877652","Desi Kattey","2014","12 Sep 2014","Action","Aaryaan Saxena (screenplay)","Rajesh Bakshi | Jay Bhanushali | Claudia Ciesla | Akhil Kapur","Anand Kumar","0","1"
"tt3881136","Life Is Beautiful","2014","22 Aug 2014","Comedy | Romance","Manoj Amarnani | Sanjay Sankla","Manoj Amarnani | Nancy Brunetta | Anokhi Dalvi | Parth Naik","Manoj Amarnani","0","1"
"tt3893476","Spark","2014","10 Oct 2014","Action","V.K. Singh (story)","Rati Agnihotri | Mansha Bahl | Rajneesh Duggal | Shubhashree Ganguli","V.K. Singh","0","1"
"tt4010306","Jigariyaa","2014","10 Oct 2014","Drama","Vinod Bachchan | Apratim Khare | Raj Purohit","Deepak Chadha | Harshvardhan Deo | Sneha Deori | Vineeta Malik","Raj Purohit","0","1"
"tt4045666","Mumbai Delhi Mumbai","2014","05 Dec 2014","Comedy | Romance","Manu Rishi Chadda (dialogue) | Satish Rajwade","Shiv Pandit | Piaa Bajpai","Satish Rajwade","0","1"
"tt4119196","Love U Crazy Girl","2014","09 May 2014","Mystery","Bhabhani Prasad","Mohan Joshi | Shakti Kapoor | Nitika Sharma | Aryan Vaid","Bhabhani Prasad","0","1"
"tt4121522","Shuruaat Ka Interval","2014","15 Aug 2014","N/A","Aarti S. Bagdi | Amrit Raj Gupta | Krishan Hooda | Shishir Jha | Atanu Mukherjee | Biswapati Sarkar | Rukshana Tabassum | Ankit Tripathi | Palash Vaswani | Gautam Ved","Kaivalya Chheda | Rajsekhar Aningi | Avidant Bhagat | Bramha","Aarti S. Bagdi | Amrit Raj Gupta | Krishan Hooda | Shishir Jha | Atanu Mukherjee | Rukshana Tabassum | Ankit Tripathi | Palash Vaswani","0","1"
